station,valid,metar
BOS,8/5/2021 18:54,KBOS 051854Z 36007KT 10SM OVC010 21/18 A3007 RMK AO2 DZE03 SLP183 P0000 T02110178
BOS,8/5/2021 19:54,KBOS 051954Z 05006KT 10SM OVC013 21/18 A3007 RMK AO2 SLP183 T02110178
BOS,8/5/2021 20:15,KBOS 052015Z 08008KT 10SM -RA OVC015 21/18 A3008 RMK AO2 RAB12 CIG 010 E P0000 T02060178
BOS,8/5/2021 20:54,KBOS 052054Z 04007KT 10SM -RA OVC015 20/18 A3006 RMK AO2 RAB12 SLP179 P0003 60003 T02000178 58003
BOS,8/5/2021 21:26,KBOS 052126Z 04005KT 10SM OVC014 21/18 A3007 RMK AO2 RAE01 P0000 T02060183
BOS,8/5/2021 21:46,KBOS 052146Z 00000KT 10SM FEW009 OVC014 21/18 A3007 RMK AO2 RAE01 P0000 T02060178
BOS,8/5/2021 21:54,KBOS 052154Z 08003KT 10SM FEW009 OVC014 21/18 A3007 RMK AO2 RAE01 SLP183 P0000 T02060178
BOS,8/5/2021 22:04,KBOS 052204Z 09006KT 3SM -RA BKN009 OVC016 21/18 A3007 RMK AO2 RAB2159 P0000 T02060178
BOS,8/5/2021 22:23,KBOS 052223Z 02007KT 2SM R04R/6000VP6000FT RA BR BKN009 OVC016 20/18 A3007 RMK AO2 LTG DSNT E RAB2159 P0001 T02000178
BOS,8/5/2021 22:54,KBOS 052254Z 36007KT 2SM -RA BR SCT012 BKN070 OVC090 21/18 A3005 RMK AO2 SFC VIS 6 RAB2159 SLP176 P0005 T02060183
BOS,8/5/2021 23:42,KBOS 052342Z 08004KT 10SM FEW012 BKN033 OVC090 20/18 A3007 RMK AO2 RAE28 P0000 T02000183
BOS,8/5/2021 23:54,KBOS 052354Z 07004KT 10SM FEW012 BKN033 OVC090 20/18 A3007 RMK AO2 RAE28 SLP183 P0000 60008 T02000183 10217 20200 53003
BOS,8/6/2021 0:11,KBOS 060011Z 00000KT 10SM BKN013 BKN035 OVC044 20/18 A3007 RMK AO2 T02000183
BOS,8/6/2021 0:37,KBOS 060037Z 13003KT 10SM SCT013 OVC039 20/18 A3008 RMK AO2 T02000183
BOS,8/6/2021 0:54,KBOS 060054Z 13003KT 10SM BKN025 BKN032 OVC041 19/18 A3008 RMK AO2 SLP186 T01940178
BOS,8/6/2021 1:54,KBOS 060154Z 16004KT 10SM FEW011 BKN021 OVC030 20/18 A3009 RMK AO2 SLP188 T02000178
BOS,8/6/2021 2:40,KBOS 060240Z 00000KT 10SM FEW008 SCT021 OVC055 20/18 A3008 RMK AO2 T02000178
BOS,8/6/2021 2:54,KBOS 060254Z 28004KT 10SM FEW010 SCT016 BKN055 21/18 A3007 RMK AO2 SLP184 T02060178 50001
BOS,8/6/2021 3:54,KBOS 060354Z 27004KT 10SM SCT017 OVC055 21/18 A3009 RMK AO2 SLP190 T02060183
BOS,8/6/2021 4:54,KBOS 060454Z 26005KT 10SM FEW015 SCT055 OVC075 21/18 A3009 RMK AO2 SLP190 T02110183 402170183
BOS,8/6/2021 5:54,KBOS 060554Z 26007KT 10SM FEW015 SCT070 21/18 A3010 RMK AO2 SLP192 T02060183 10211 20194 51009
BOS,8/6/2021 6:54,KBOS 060654Z COR 21006KT 10SM SCT050 20/18 A3011 RMK AO2 SLP194 T02000178
BOS,8/6/2021 7:54,KBOS 060754Z 20005KT 10SM FEW050 SCT090 19/17 A3011 RMK AO2 SLP196 T01940172
BOS,8/6/2021 8:54,KBOS 060854Z 22006KT 10SM SCT085 SCT200 19/18 A3011 RMK AO2 SLP197 T01940178 51004
BOS,8/6/2021 9:54,KBOS 060954Z 20008KT 10SM SCT060 SCT220 20/18 A3012 RMK AO2 SLP199 T02000178
BOS,8/6/2021 10:54,KBOS 061054Z 23006KT 10SM FEW060 FEW220 21/18 A3013 RMK AO2 SLP202 T02110183 $
BOS,8/6/2021 11:54,KBOS 061154Z 26004KT 10SM FEW060 FEW222 23/18 A3014 RMK AO2 SLP205 70067 T02330183 10233 20194 53008 $
BOS,8/6/2021 12:54,KBOS 061254Z 23003KT 10SM FEW070 25/18 A3014 RMK AO2 SLP206 T02500178
BOS,8/6/2021 13:54,KBOS 061354Z VRB03KT 10SM FEW030 27/18 A3014 RMK AO2 SLP207 T02670183
BOS,8/6/2021 14:54,KBOS 061454Z 16005KT 10SM FEW030 27/19 A3015 RMK AO2 SLP208 T02670194 51002
BOS,8/6/2021 15:54,KBOS 061554Z 13007KT 10SM FEW030 27/20 A3014 RMK AO2 SLP205 T02720200
BOS,8/6/2021 17:54,KBOS 061754Z 13007KT 10SM SCT045 BKN055 28/20 A3012 RMK AO2 SLP198 T02830200 10289 20228 56009
BOS,8/6/2021 18:54,KBOS 061854Z 11009KT 10SM SCT049 BKN055 28/20 A3011 RMK AO2 SLP194 T02780200
BOS,8/6/2021 19:54,KBOS 061954Z 06008KT 10SM BKN055 BKN070 27/21 A3009 RMK AO2 SLP190 T02670206
BOS,8/6/2021 20:54,KBOS 062054Z 23009KT 10SM SCT055 BKN065 32/17 A3008 RMK AO2 SLP185 T03170172 58013
BOS,8/6/2021 21:54,KBOS 062154Z 22008G16KT 10SM SCT055 31/17 A3008 RMK AO2 SLP184 T03060172
BOS,8/6/2021 22:54,KBOS 062254Z 19012KT 10SM FEW055 28/19 A3008 RMK AO2 SLP184 T02830194
BOS,8/6/2021 23:54,KBOS 062354Z 20010KT 10SM FEW080 FEW220 FEW250 26/19 A3009 RMK AO2 SLP188 T02610194 10317 20261 53002
BOS,8/7/2021 0:54,KBOS 070054Z 20009KT 10SM FEW250 26/19 A3009 RMK AO2 SLP189 T02560194
BOS,8/7/2021 1:54,KBOS 070154Z 20007KT 10SM CLR 24/19 A3010 RMK AO2 SLP191 T02440194
BOS,8/7/2021 2:54,KBOS 070254Z 21007KT 10SM FEW250 24/19 A3010 RMK AO2 SLP191 T02390194 51003
BOS,8/7/2021 3:54,KBOS 070354Z 22007KT 10SM FEW250 23/19 A3010 RMK AO2 SLP192 T02330189
BOS,8/7/2021 4:54,KBOS 070454Z 23009KT 10SM FEW250 23/19 A3010 RMK AO2 SLP191 T02330189 403170194
BOS,8/7/2021 5:54,KBOS 070554Z 22009KT 10SM FEW250 23/18 A3009 RMK AO2 SLP188 T02280183 10267 20228 58003
BOS,8/7/2021 6:54,KBOS 070654Z 21009KT 10SM SCT250 22/18 A3008 RMK AO2 SLP184 T02220178
BOS,8/7/2021 7:54,KBOS 070754Z 24009KT 10SM SCT250 23/17 A3006 RMK AO2 SLP179 T02280172 $
BOS,8/7/2021 8:54,KBOS 070854Z 21004KT 10SM BKN250 22/17 A3006 RMK AO2 SLP178 T02170172 56010 $
BOS,8/7/2021 9:54,KBOS 070954Z 20007KT 10SM FEW220 BKN250 22/17 A3006 RMK AO2 SLP177 T02170172 $
BOS,8/7/2021 10:54,KBOS 071054Z 21008KT 10SM FEW220 BKN250 22/17 A3006 RMK AO2 SLP179 T02220172 $
BOS,8/7/2021 11:54,KBOS 071154Z 22006KT 10SM FEW220 BKN250 24/18 A3006 RMK AO2 SLP178 T02390178 10239 20217 56001 $
BOS,8/7/2021 12:54,KBOS 071254Z 23006KT 10SM FEW040 FEW070 BKN250 26/19 A3006 RMK AO2 SLP178 T02610189 $
BOS,8/7/2021 13:54,KBOS 071354Z 19004KT 10SM FEW040 FEW070 BKN250 28/19 A3004 RMK AO2 SLP173 T02780194 $
BOS,8/7/2021 14:54,KBOS 071454Z 00000KT 10SM BKN250 29/20 A3004 RMK AO2 SLP172 T02940200 58006 $
BOS,8/7/2021 15:54,KBOS 071554Z 17006KT 10SM BKN250 31/21 A3002 RMK AO2 SLP165 T03060206 $
BOS,8/7/2021 16:54,KBOS 071654Z 24011KT 10SM BKN250 33/18 A3001 RMK AO2 SLP161 T03280183 $
BOS,8/7/2021 17:54,KBOS 071754Z 25011KT 10SM FEW055 OVC250 33/19 A2999 RMK AO2 SLP156 T03330189 10333 20239 56016 $
BOS,8/7/2021 18:54,KBOS 071854Z 25013G18KT 10SM SCT055 OVC250 33/18 A2998 RMK AO2 SLP152 T03330183 $
BOS,8/7/2021 19:54,KBOS 071954Z 23014G18KT 10SM SCT055 SCT220 OVC250 33/19 A2998 RMK AO2 SLP151 T03280194 $
BOS,8/7/2021 20:54,KBOS 072054Z 24011KT 10SM OVC200 31/19 A2998 RMK AO2 SLP151 TCU DSNT E T03110189 56006 $
BOS,8/7/2021 21:54,KBOS 072154Z 24011KT 10SM FEW080 SCT140 BKN220 OVC250 31/20 A2997 RMK AO2 SLP148 T03060200 $
BOS,8/7/2021 22:54,KBOS 072254Z 24014KT 10SM SCT140 BKN220 OVC250 29/19 A2998 RMK AO2 SLP151 T02940194 $
BOS,8/7/2021 23:54,KBOS 072354Z 23011KT 10SM BKN150 OVC220 29/19 A2999 RMK AO2 SLP154 T02890194 10333 20283 53003 $
BOS,8/8/2021 0:54,KBOS 080054Z 25012KT 10SM BKN150 OVC220 28/18 A2999 RMK AO2 SLP157 T02830178 $
BOS,8/8/2021 1:54,KBOS 080154Z 23010KT 10SM FEW080 BKN140 OVC220 27/19 A3001 RMK AO2 SLP160 T02720189 $
BOS,8/8/2021 2:54,KBOS 080254Z 24009KT 10SM SCT140 OVC220 27/19 A3000 RMK AO2 SLP159 T02670189 50005 $
BOS,8/8/2021 3:54,KBOS 080354Z 23009KT 10SM OVC180 26/18 A3000 RMK AO2 SLP158 T02610183 $
BOS,8/8/2021 4:54,KBOS 080454Z 21008KT 10SM OVC200 25/18 A3000 RMK AO2 SLP159 T02500183 403330217 $
BOS,8/8/2021 5:54,KBOS 080554Z 22009KT 10SM OVC200 25/18 A3000 RMK AO2 SLP157 T02500178 10283 20250 58002 $
BOS,8/8/2021 6:54,KBOS 080654Z 27009KT 10SM OVC200 25/17 A3000 RMK AO2 SLP157 T02500172 $
BOS,8/8/2021 7:54,KBOS 080754Z 25006KT 10SM OVC200 24/17 A3000 RMK AO2 SLP159 T02440172 $
BOS,8/8/2021 8:54,KBOS 080854Z 26004KT 10SM OVC180 25/17 A3001 RMK AO2 SLP162 T02500172 53005 $
BOS,8/8/2021 9:54,KBOS 080954Z 23005KT 10SM FEW090 OVC180 24/18 A3002 RMK AO2 SLP166 T02440178 $
BOS,8/8/2021 10:54,KBOS 081054Z 27004KT 10SM FEW070 OVC180 25/18 A3004 RMK AO2 SLP171 T02500178 $
BOS,8/8/2021 11:54,KBOS 081154Z 25005KT 10SM FEW070 OVC180 26/18 A3005 RMK AO2 SLP174 T02560178 10256 20239 51012 $
BOS,8/8/2021 12:54,KBOS 081254Z 28007KT 10SM SCT060 OVC180 26/18 A3006 RMK AO2 SLP177 T02560183 $
BOS,8/8/2021 13:54,KBOS 081354Z 32004KT 10SM FEW060 BKN160 BKN250 28/18 A3006 RMK AO2 SLP178 T02780183 $
BOS,8/8/2021 14:54,KBOS 081454Z 34003KT 10SM FEW060 SCT160 BKN250 28/19 A3007 RMK AO2 SLP183 T02830194 53010 $
BOS,8/8/2021 15:54,KBOS 081554Z 08007KT 10SM FEW065 SCT160 BKN250 27/19 A3009 RMK AO2 SLP188 T02720194 $
BOS,8/8/2021 16:54,KBOS 081654Z 10007KT 10SM SCT040 BKN150 OVC220 27/19 A3009 RMK AO2 SLP190 T02670194
BOS,8/8/2021 17:54,KBOS 081754Z 08007KT 10SM FEW040 BKN150 OVC220 26/20 A3008 RMK AO2 SLP186 T02610200 10289 20256 50003
BOS,8/8/2021 18:54,KBOS 081854Z 08007KT 10SM SCT033 BKN150 OVC220 24/20 A3010 RMK AO2 SLP193 T02390200
BOS,8/8/2021 19:54,KBOS 081954Z 09009KT 10SM FEW033 BKN140 OVC200 24/19 A3011 RMK AO2 SLP194 T02390194
BOS,8/8/2021 20:54,KBOS 082054Z 09009KT 7SM -RA SCT035 BKN120 OVC200 24/20 A3010 RMK AO2 RAB48 SLP193 MDT CU NW P0000 60000 T02390200 50007
BOS,8/8/2021 21:54,KBOS 082154Z 07008KT 8SM FEW035 BKN130 OVC200 23/20 A3011 RMK AO2 RAE19 SLP195 P0000 T02330200
BOS,8/8/2021 22:54,KBOS 082254Z 07005KT 8SM FEW035 BKN130 OVC200 23/20 A3012 RMK AO2 SLP197 T02280200
BOS,8/8/2021 23:54,KBOS 082354Z 05007KT 7SM FEW034 BKN130 BKN200 22/20 A3012 RMK AO2 SLP198 60000 T02220200 10261 20222 51005
BOS,8/9/2021 0:54,KBOS 090054Z 06006KT 6SM BR FEW035 BKN130 BKN200 22/20 A3014 RMK AO2 SLP204 T02220200
BOS,8/9/2021 1:54,KBOS 090154Z 06005KT 6SM BR FEW035 BKN130 OVC150 22/20 A3014 RMK AO2 SLP206 T02220200
BOS,8/9/2021 2:54,KBOS 090254Z 07005KT 6SM BR FEW012 FEW035 BKN130 BKN220 22/20 A3014 RMK AO2 SLP205 T02220200 50006 $
BOS,8/9/2021 3:54,KBOS 090354Z 04006KT 6SM BR FEW015 FEW035 BKN130 BKN220 22/19 A3014 RMK AO2 SLP204 T02170194 $
BOS,8/9/2021 4:14,KBOS 090414Z 06004KT 8SM BR SCT007 SCT120 22/19 A3014 RMK AO2 T02170194 $
BOS,8/9/2021 4:24,KBOS 090424Z 06006KT 8SM BR BKN006 BKN120 22/19 A3014 RMK AO2 T02170194 $
BOS,8/9/2021 4:54,KBOS 090454Z 06005KT 8SM BR OVC006 22/19 A3014 RMK AO2 SLP207 T02170194 402890217 $
BOS,8/9/2021 5:37,KBOS 090537Z 05005KT 7SM FEW005 21/19 A3015 RMK AO2 T02110194 $
BOS,8/9/2021 5:54,KBOS 090554Z 03004KT 6SM BR BKN004 BKN011 21/19 A3016 RMK AO2 SLP211 T02110194 10228 20211 53006 $
BOS,8/9/2021 6:54,KBOS 090654Z 04005KT 6SM BR OVC006 22/19 A3017 RMK AO2 SLP214 T02170194 $
BOS,8/9/2021 7:54,KBOS 090754Z 06006KT 6SM BR OVC006 21/19 A3017 RMK AO2 SLP214 T02110194 $
BOS,8/9/2021 8:54,KBOS 090854Z 04006KT 6SM BR OVC005 22/19 A3017 RMK AO2 SLP216 T02170194 51005 $
BOS,8/9/2021 9:54,KBOS 090954Z 05007KT 4SM BR OVC005 21/19 A3018 RMK AO2 SLP218 T02110189 $
BOS,8/9/2021 10:14,KBOS 091014Z 04007KT 4SM BR OVC004 21/19 A3017 RMK AO2 T02110189 $
BOS,8/9/2021 10:54,KBOS 091054Z 04009KT 4SM BR OVC004 21/19 A3017 RMK AO2 SLP216 T02110189 $
BOS,8/9/2021 11:02,KBOS 091102Z 04008KT 5SM BR OVC005 21/19 A3017 RMK AO2 T02110189 $
BOS,8/9/2021 11:54,KBOS 091154Z 03007KT 6SM BR OVC008 22/19 A3020 RMK AO2 SLP224 T02220189 10222 20211 53008 $
BOS,8/9/2021 12:16,KBOS 091216Z 04007KT 9SM OVC010 22/19 A3020 RMK AO2 T02220189
BOS,8/9/2021 12:36,KBOS 091236Z 04009KT 7SM OVC009 22/19 A3019 RMK AO2 T02220189
BOS,8/9/2021 12:54,KBOS 091254Z 05007KT 7SM OVC010 22/19 A3019 RMK AO2 SLP224 T02220189
BOS,8/9/2021 13:54,KBOS 091354Z 07008KT 10SM OVC011 23/19 A3021 RMK AO2 SLP229 T02280189
BOS,8/9/2021 14:54,KBOS 091454Z 05006KT 10SM BKN012 OVC030 23/18 A3022 RMK AO2 SLP233 BINOVC T02280183 53008
BOS,8/9/2021 15:32,KBOS 091532Z 07009KT 10SM SCT012 SCT030 BKN140 24/19 A3021 RMK AO2 T02390189
BOS,8/9/2021 15:54,KBOS 091554Z 07009KT 10SM BKN021 BKN033 OVC140 23/19 A3021 RMK AO2 SLP230 BINOVC T02280189
BOS,8/9/2021 16:17,KBOS 091617Z 08010KT 10SM SCT024 BKN140 BKN250 24/19 A3021 RMK AO2 T02390189
BOS,8/9/2021 16:54,KBOS 091654Z 07009KT 10SM SCT024 BKN075 BKN140 BKN250 23/19 A3019 RMK AO2 SLP224 T02330189
BOS,8/9/2021 17:54,KBOS 091754Z 09008KT 10SM FEW024 SCT045 BKN140 BKN250 24/19 A3019 RMK AO2 SLP221 T02390189 10239 20222 58012
BOS,8/9/2021 18:54,KBOS 091854Z 08009KT 10SM FEW021 BKN035 OVC250 23/19 A3019 RMK AO2 SLP221 T02280189
BOS,8/9/2021 19:35,KBOS 091935Z 07011KT 10SM FEW021 BKN028 OVC250 23/19 A3018 RMK AO2 T02280189
BOS,8/9/2021 19:54,KBOS 091954Z 08011KT 10SM SCT017 OVC028 22/19 A3018 RMK AO2 SLP219 T02220189
BOS,8/9/2021 20:54,KBOS 092054Z 05009KT 7SM BKN015 OVC026 22/19 A3017 RMK AO2 RAB42E54 SLP216 P0000 60000 T02220194 58005
BOS,8/9/2021 21:54,KBOS 092154Z 05011KT 8SM SCT009 OVC023 22/19 A3016 RMK AO2 SLP213 T02220189
BOS,8/9/2021 22:27,KBOS 092227Z 06009KT 7SM BKN009 OVC021 22/19 A3016 RMK AO2 VIS E-SE 2 T02220194
BOS,8/9/2021 22:36,KBOS 092236Z 07009KT 7SM SCT007 OVC021 22/19 A3016 RMK AO2 VIS E-SE 3 T02170189 $
BOS,8/9/2021 22:54,KBOS 092254Z 07008KT 3SM -RA BR BKN006 OVC021 22/19 A3017 RMK AO2 RAB51 SLP217 VIS NE-SE 1 P0000 T02170194 $
BOS,8/9/2021 23:00,KBOS 092300Z 06008KT 1 1/2SM -RA BR BKN005 OVC020 21/19 A3018 RMK AO2 VIS NE-SE 3/4 P0000 T02110194 $
BOS,8/9/2021 23:41,KBOS 092341Z 05009KT 1 1/4SM R04R/6000VP6000FT RA BR BKN004 BKN014 OVC035 21/19 A3018 RMK AO2 TWR VIS 1 1/2 VIS NE-SE 3/4 P0006 T02110194 $
BOS,8/9/2021 23:54,KBOS 092354Z 06006KT 1 1/4SM R04R/6000VP6000FT RA BR BKN004 OVC009 21/19 A3018 RMK AO2 TWR VIS 1 1/2 SLP219 VIS NE-SE 3/4 P0009 60009 T02110194 10239 20211 53002 $
BOS,8/10/2021 0:23,KBOS 100023Z 04007KT 1 1/4SM R04R/4000VP6000FT +RA BR SCT004 SCT011 OVC017 21/19 A3018 RMK AO2 TWR VIS 1 1/2 P0026 T02110194 $
BOS,8/10/2021 0:54,KBOS 100054Z 02010KT 1 1/2SM R04R/4500VP6000FT +RA BR SCT004 BKN023 OVC035 21/19 A3018 RMK AO2 SLP220 P0050 T02110194 $
BOS,8/10/2021 1:54,KBOS 100154Z 02011KT 1 1/2SM +RA BR BKN004 OVC017 21/19 A3019 RMK AO2 SFC VIS 1 3/4 RAE28B47DZB28E47 SLP223 P0029 T02060189 $
BOS,8/10/2021 2:54,KBOS 100254Z 03011KT 1 1/2SM BR BKN004 OVC017 21/19 A3019 RMK AO2 SFC VIS 5 RAE33 SLP221 P0026 60105 T02060189 50003 $
BOS,8/10/2021 3:31,KBOS 100331Z 02009KT 6SM BR FEW004 OVC008 21/18 A3018 RMK AO2 T02060183 $
BOS,8/10/2021 3:54,KBOS 100354Z 02011KT 6SM BR FEW004 BKN008 OVC015 21/18 A3019 RMK AO2 SLP221 T02060183 $
BOS,8/10/2021 4:54,KBOS 100454Z 02008KT 4SM -RA BR FEW004 BKN008 OVC015 20/18 A3019 RMK AO2 RAB39 SLP222 P0001 T02000183 402390200 $
BOS,8/10/2021 5:54,KBOS 100554Z 03006KT 6SM -RA BR FEW003 BKN008 OVC015 20/18 A3018 RMK AO2 SLP220 P0002 60108 T02000183 10211 20200 58002 $
BOS,8/10/2021 6:28,KBOS 100628Z 02005KT 5SM -RA BR BKN004 OVC008 20/18 A3018 RMK AO2 RAE0555B11 P0000 T02000183 $
BOS,8/10/2021 6:54,KBOS 100654Z 04008KT 5SM -RA BR BKN004 OVC009 20/18 A3017 RMK AO2 RAE0555B11 SLP216 P0001 T02000183 $
BOS,8/10/2021 7:54,KBOS 100754Z 02006KT 5SM -RA BR SCT004 OVC008 20/18 A3017 RMK AO2 SLP216 P0000 T02000183 $
BOS,8/10/2021 8:54,KBOS 100854Z 35005KT 6SM BR FEW004 OVC007 20/18 A3017 RMK AO2 RAE49 SLP216 P0000 60001 T02000183 55004 $
BOS,8/10/2021 9:54,KBOS 100954Z 32008KT 6SM BR FEW004 OVC007 20/18 A3018 RMK AO2 SLP220 T02000178 $
BOS,8/10/2021 10:54,KBOS 101054Z 35006KT 10SM OVC008 19/18 A3018 RMK A02 SLP221 T01940178 $
BOS,8/10/2021 11:54,KBOS 101154Z 34005KT 10SM OVC008 20/17 A3019 RMK AO2 SLP223 60001 70118 T02000172 10200 20194 51007
BOS,8/10/2021 12:54,KBOS 101254Z 01005KT 10SM OVC008 21/18 A3018 RMK AO2 SLP220 T02110178
BOS,8/10/2021 13:54,KBOS 101354Z 00000KT 10SM OVC009 21/18 A3019 RMK AO2 SLP223 T02110178
BOS,8/10/2021 14:24,KBOS 101424Z 01004KT 10SM OVC010 22/18 A3020 RMK AO2 T02170183
BOS,8/10/2021 14:54,KBOS 101454Z 01003KT 10SM OVC011 22/18 A3019 RMK A02 SLP221 T02220178 56002
BOS,8/10/2021 15:54,KBOS 101554Z 15006KT 10SM OVC013 21/18 A3019 RMK AO2 SLP222 T02110183
BOS,8/10/2021 16:54,KBOS 101654Z 12005KT 10SM OVC014 22/18 A3017 RMK AO2 SLP215 T02170183
BOS,8/10/2021 17:54,KBOS 101754Z 10007KT 10SM OVC017 22/19 A3015 RMK AO2 SLP210 T02220189 10228 20200 58011
BOS,8/10/2021 18:54,KBOS 101854Z 12008KT 10SM BKN019 BKN250 23/19 A3014 RMK AO2 SLP205 T02280189
BOS,8/10/2021 19:04,KBOS 101904Z 10008KT 10SM SCT019 SCT250 23/19 A3013 RMK AO2 T02280189
BOS,8/10/2021 19:54,KBOS 101954Z 09009KT 10SM FEW019 FEW035 SCT250 23/19 A3012 RMK AO2 SLP198 T02330189
BOS,8/10/2021 20:54,KBOS 102054Z 09009KT 10SM FEW020 SCT046 BKN250 22/19 A3012 RMK AO2 SLP197 T02170189 56013
BOS,8/10/2021 21:54,KBOS 102154Z 08008KT 10SM SCT016 BKN049 BKN250 22/19 A3011 RMK AO2 SLP195 T02220189
BOS,8/10/2021 22:54,KBOS 102254Z 09009KT 9SM FEW015 SCT023 SCT160 BKN250 22/19 A3009 RMK AO2 SLP189 T02170189
BOS,8/10/2021 23:41,KBOS 102341Z 09005KT 10SM FEW011 BKN020 BKN160 BKN250 22/19 A3008 RMK AO2 T02170194
BOS,8/10/2021 23:54,KBOS 102354Z 08003KT 10SM FEW011 BKN019 BKN160 BKN250 22/19 A3009 RMK AO2 SLP187 T02170194 10233 20217 56010
BOS,8/11/2021 0:24,KBOS 110024Z 05003KT 10SM SCT017 BKN040 BKN160 OVC250 22/19 A3008 RMK AO2 T02220194
BOS,8/11/2021 0:54,KBOS 110054Z 00000KT 10SM FEW017 BKN033 OVC250 23/20 A3009 RMK AO2 SLP188 T02280200
BOS,8/11/2021 1:54,KBOS 110154Z 19004KT 10SM BKN024 OVC035 23/21 A3009 RMK AO2 SLP187 T02330206
BOS,8/11/2021 2:54,KBOS 110254Z 19008KT 10SM SCT012 OVC019 24/21 A3008 RMK AO2 CIG 014 E SLP186 T02390211 58002
BOS,8/11/2021 3:01,KBOS 110301Z 19007KT 10SM BKN012 OVC019 24/21 A3008 RMK AO2 T02390211
BOS,8/11/2021 3:54,KBOS 110354Z 17004KT 10SM OVC013 24/21 A3007 RMK AO2 SLP181 T02390211
BOS,8/11/2021 4:52,KBOS 110452Z 13006KT 10SM BKN012 OVC018 23/21 A3006 RMK AO2
BOS,8/11/2021 4:54,KBOS 110454Z 13006KT 10SM BKN012 OVC018 23/21 A3006 RMK AO2 SLP178 T02280206 402440194
BOS,8/11/2021 5:54,KBOS 110554Z 18007KT 10SM OVC013 24/21 A3004 RMK AO2 SLP173 T02390211 10244 20217 58007
BOS,8/11/2021 6:29,KBOS 110629Z 18007KT 10SM OVC015 24/21 A3003 RMK AO2 T02390211
BOS,8/11/2021 6:49,KBOS 110649Z 19005KT 10SM SCT016 23/21 A3004 RMK AO2
BOS,8/11/2021 6:54,KBOS 110654Z 18004KT 10SM SCT016 BKN090 23/21 A3004 RMK AO2 SLP170 T02330211
BOS,8/11/2021 7:14,KBOS 110714Z 18003KT 10SM FEW012 BKN018 23/21 A3004 RMK AO2 T02330211
BOS,8/11/2021 7:54,KBOS 110754Z 15004KT 10SM OVC015 23/21 A3003 RMK AO2 SLP168 T02330211
BOS,8/11/2021 8:54,KBOS 110854Z 20008KT 10SM BKN015 OVC085 24/22 A3002 RMK AO2 SLP165 T02390217 58005
BOS,8/11/2021 9:09,KBOS 110909Z 19007KT 10SM SCT013 BKN085 OVC140 24/22 A3001 RMK AO2 T02390217
BOS,8/11/2021 9:54,KBOS 110954Z 21007KT 10SM SCT013 BKN090 BKN250 23/21 A3002 RMK AO2 SLP164 T02330211
BOS,8/11/2021 10:25,KBOS 111025Z 20008KT 10SM BKN012 BKN090 BKN250 24/21 A3001 RMK AO2 T02390211
BOS,8/11/2021 10:54,KBOS 111054Z 20009KT 10SM OVC011 24/21 A3001 RMK AO2 SLP161 T02390211
BOS,8/11/2021 11:13,KBOS 111113Z 20008KT 10SM SCT011 BKN100 BKN250 24/21 A3000 RMK AO2 T02440211
BOS,8/11/2021 11:54,KBOS 111154Z 21011KT 10SM BKN011 BKN140 26/22 A3001 RMK A02 SLP162 T02560217 10256 20233 55003
BOS,8/11/2021 12:31,KBOS 111231Z 21010KT 10SM SCT013 SCT140 BKN250 26/22 A3000 RMK AO2 T02610217
BOS,8/11/2021 12:54,KBOS 111254Z 22011KT 10SM FEW015 FEW160 SCT250 26/22 A3000 RMK AO2 SLP159 T02610217
BOS,8/11/2021 13:54,KBOS 111354Z 24011KT 10SM FEW030 FEW170 SCT250 29/22 A3000 RMK AO2 SLP158 T02890217
BOS,8/11/2021 14:54,KBOS 111454Z 23009KT 10SM FEW030 FEW090 FEW160 SCT250 30/22 A2999 RMK AO2 SLP155 T03000217 58007
BOS,8/11/2021 15:54,KBOS 111554Z 23013KT 10SM FEW030 FEW180 SCT250 31/21 A2998 RMK AO2 SLP151 T03110211
BOS,8/11/2021 16:54,KBOS 111654Z 23013KT 10SM FEW030 SCT180 SCT250 32/22 A2996 RMK AO2 SLP146 T03220217
BOS,8/11/2021 17:54,KBOS 111754Z 22016KT 10SM FEW040 SCT180 BKN250 33/22 A2995 RMK AO2 SLP142 T03330222 10333 20250 58014
BOS,8/11/2021 18:54,KBOS 111854Z 21014KT 10SM FEW039 SCT180 SCT250 33/23 A2993 RMK AO2 SLP136 T03330228
BOS,8/11/2021 19:54,KBOS 111954Z 24013KT 10SM FEW037 SCT180 BKN250 34/23 A2993 RMK AO2 SLP135 T03390228
BOS,8/11/2021 20:54,KBOS 112054Z 21014G19KT 10SM FEW041 SCT180 SCT250 33/23 A2993 RMK AO2 SLP134 T03330228 56008
BOS,8/11/2021 21:54,KBOS 112154Z 22015KT 10SM FEW039 FEW250 33/23 A2992 RMK AO2 SLP133 T03280228
BOS,8/11/2021 22:54,KBOS 112254Z 22012KT 10SM FEW039 SCT180 32/23 A2991 RMK AO2 SLP128 T03170228
BOS,8/11/2021 23:54,KBOS 112354Z 20011KT 10SM FEW045 SCT180 29/23 A2991 RMK AO2 SLP129 T02940233 10339 20294 55004
BOS,8/12/2021 0:54,KBOS 120054Z 18009KT 10SM FEW045 FEW180 28/23 A2994 RMK AO2 SLP137 T02780228
BOS,8/12/2021 1:54,KBOS 120154Z 22011KT 10SM FEW050 FEW180 28/23 A2995 RMK AO2 SLP143 T02780228
